0,Total vertices,1094.0
1,Sending nodes,98.35466179159049
2,Receiving nodes,27.605118829981716
3,Degree,20403.0
4,Connection density,0.017063045372664003
5,Strength,196608417.0600002
6,Avg. path length,2.2684027660027066
7,Number of triangles,328202.0
8,Average triangles formed by an edge,900.0054844606947
9,Local average clustering coefficient,0.8738343609036913
10,Transitivity,0.38939319337252554
