0,Total vertices,189.0
1,Sending nodes,98.94179894179894
2,Receiving nodes,58.201058201058196
3,Degree,3417.0
4,Connection density,0.09616683552853765
5,Strength,109579972.89999995
6,Avg. path length,1.8850063532401524
7,Number of triangles,24110.0
8,Average triangles formed by an edge,382.6984126984127
9,Local average clustering coefficient,0.8533666752460775
10,Transitivity,0.47084326055540365
